[0.6758629998959067, 0.517061320151097]
[0.6770769531197214, 0.5337630128483268]
[0.7033287046067532, 0.5578130904987744]
[0.6870571612107697, 0.5478428096769918]
[0.6557435581045662, 0.5447232330953194]
[0.6733014138916568, 0.510752703940626]
[0.6779478171802762, 0.5166129232711247]
[0.7060258581688605, 0.5642923173978587]
[0.6811680128314125, 0.5418839810015762]
[0.6445284792074374, 0.5407070183933651]
[0.6714680836337179, 0.5181704857750344]
[0.6786547846615756, 0.5245362610596801]
[0.702580996229583, 0.5627565751876298]
[0.6820536154614044, 0.5369290096885024]
[0.6426138946745685, 0.5457742590228465]
[0.6673346374064959, 0.5142131546946221]
[0.6750795027048972, 0.5220612622777929]
[0.6996654410535352, 0.5569106441323257]
[0.6807440984732507, 0.5341370894952808]
[0.6417338695840832, 0.5421802557932276]
[0.7232281202236128, 0.5892499903563678]
[0.7416900390478416, 0.6295366640208349]
[0.7444874669766133, 0.6230074418103054]
[0.7517992155138921, 0.6292920124221584]
[0.7196029248735303, 0.6295834352865133]
[0.7205251574438574, 0.5952498869110244]
[0.7378695601952222, 0.6293747125486516]
[0.7419735023736386, 0.6187564946241745]
[0.7564506362801973, 0.6324530650478872]
[0.7261807026827303, 0.6420027556030106]
[0.7274120901933865, 0.6016531129157343]
[0.7343963808516449, 0.6255432735164547]
[0.7406370103405466, 0.6135301670827888]
[0.7348032631366264, 0.6109552587494435]
[0.724204591633282, 0.6355253690769659]
[0.7239099413299042, 0.6036421830469465]
[0.7335753584300373, 0.6204997782940311]
[0.7390198578835505, 0.6261440556317279]
[0.7495543784531414, 0.6217002416874979]
[0.7173183982661823, 0.626349711656618]
[0.816727295308814, 0.7459205993439245]
[0.828432735618692, 0.7188498393535939]
[0.8217733891156142, 0.734409307923363]
[0.8296786779294134, 0.7414969799230631]
[0.8188377744642668, 0.7443306071342011]
[0.8255282058053052, 0.7533885960914155]
[0.8246277518724074, 0.7283651690843073]
[0.824485009057095, 0.743947017832759]
[0.8271029251500568, 0.7459720815641765]
[0.8171352148728921, 0.7381886816854604]
[0.8189598677000094, 0.7435880571115699]
[0.8188114970950382, 0.7167709048733076]
[0.821536881332042, 0.7342083031593376]
[0.8271494983087835, 0.7454388892607189]
[0.8141108356840563, 0.7355783910084406]
[0.821437818652756, 0.7513876584854374]
[0.8190578371989801, 0.723217065976475]
[0.8206355107730223, 0.7369794992104299]
[0.8261031253186792, 0.7511024764411971]
[0.8175756000192704, 0.7480755491917523]
[0.6724166752426102, 0.5181712104017788]
[0.680742682181777, 0.5294493566678029]
[0.6990215107322829, 0.5569822687048673]
[0.6859782798858035, 0.5379136908882842]
[0.6534613704569192, 0.5563318195222029]
[0.6660020037382749, 0.5095218302891014]
[0.6768292634870747, 0.5278702844508858]
[0.7048439463082861, 0.5607486295578986]
[0.682392597635268, 0.5346530316489546]
[0.6511569442165629, 0.5633461676342577]
[0.6675985213750986, 0.5120736607885127]
[0.6806810205066138, 0.529652064520375]
[0.7015680934876836, 0.560195620736994]
[0.6810288777631072, 0.5540376519462273]
[0.6522144182053249, 0.5546980611408747]
[0.6602759872498012, 0.4979112455457455]
[0.6757045510979365, 0.5217144995956428]
[0.7001335211211885, 0.5580172555250533]
[0.6862293278998628, 0.5429742111631146]
[0.64421044184664, 0.5466094438500285]
[0.7260491185748469, 0.6010169293002006]
[0.7382858283981519, 0.6307953503312829]
[0.747560526994594, 0.6264493019948673]
[0.7494748300159183, 0.6315211064109171]
[0.7305277814317361, 0.6417086675307957]
[0.7246852294532372, 0.6044781186780357]
[0.7303575034664145, 0.6250255782562689]
[0.7415077403181791, 0.625584925668774]
[0.7531380237712956, 0.629501786635252]
[0.728996594266069, 0.6339084642046885]
[0.7213190851946288, 0.6105598532926457]
[0.7400302894159357, 0.6272844164249352]
[0.7437859434888575, 0.6208884123241093]
[0.7471863465584925, 0.6160279253660885]
[0.7242198849780273, 0.6422064320287793]
[0.7188081600565781, 0.6054030867898859]
[0.7323423845094363, 0.616642096968191]
[0.7356255664657874, 0.6408521995147423]
[0.7441994432901409, 0.6165405179741]
[0.7239725928654158, 0.6319563614148627]
[0.8217858615340099, 0.7390732174303704]
[0.8282014665306607, 0.718841744340176]
[0.8207779722003048, 0.7383166329541423]
[0.8294148769902356, 0.7507569015120454]
[0.8194538609765679, 0.745760576209242]
[0.8175115529989703, 0.7441459608009755]
[0.8240975411356032, 0.7288010159321052]
[0.8226667956144142, 0.7443490482521944]
[0.8290686665435308, 0.7453469187887258]
[0.8212131193264766, 0.75033808740599]
[0.8211912042063846, 0.7421574787149698]
[0.827396586434339, 0.7271788081888753]
[0.8217446676987651, 0.7404602790146639]
[0.825161817158967, 0.746606327502192]
[0.8172960648547307, 0.7429556566792768]
[0.8192280870977677, 0.7425684729971642]
[0.8186774642892773, 0.7185315856325977]
[0.8196993898563358, 0.7404865661247932]
[0.827434071748077, 0.7351558099094644]
[0.8191557720015685, 0.7531153655972249]
